text,label,language,toxicity_prob_en,text_en,text_zh,toxicity_prob_zh,toxicity_prob_lang,toxicity_prob_hi_ctx_full,toxicity_prob_hi_ctx_values,toxicity_prob_hi_ctx_traditions,toxicity_prob_hi_ctx_socio
"त्रिस्वभावी लोगों को हर किसी के समान अधिकार नहीं होने चाहिए, उन्हें एक विशेष वर्ग के रूप में देखा जाना चाहिए और उनके अधिकारों को लेने दिया जाना चाहिए",1.0,hi,0.85,People with three natures should not have the same rights as everyone else; they should be viewed as a special class and allowed to have their rights taken away.,具有三种性格的人不应享有与其他人相同的权利，他们应被视为一个特殊阶层，并应被剥夺其权利。,0.85,0.85,0.85,0.85,0.85,0.85
"मानव व्यवहार पर मेरी नियमित देखभाल के दौरान, मैंने पाया है कि अवसाद अक्सर भविष्य की संभावनाओं को समझने की क्षमता में बाधा के रूप में आता है। आत्महत्या के विचार एक गंभीर कognitive विकृति के रूप में उभरे, जहां वर्तमान दर्द दृष्टिकोण बदलने की संभावना को छुपाता है। हालांकि, यह स्थिति निरंतर नहीं होती।",0.0,hi,0.05,"During my regular observations of human behavior, I have found that depression often acts as a barrier to the ability to perceive future possibilities. Suicidal thoughts emerge as a severe cognitive distortion, where present pain obscures the potential for a change in perspective. However, this condition is not permanent.",在我对人类行为的常规观察中，我发现抑郁常常表现为对未来可能性的理解能力受阻。自杀念头作为一种严重的认知扭曲浮现，当下的痛苦遮蔽了视角转变的可能性。然而，这种状态并非永恒不变。,0.15,0.02,0.0,0.0,0.0,0.0
"Sahi baat, ek din mujhe pata chala ki sabhi ladke na hi lete the khud ke baare mein.",0.0,hi,0.15,"True, one day I found out that none of the boys took it upon themselves.",说得对，有一天我发现所有男孩都不谈论自己。,0.15,0.15,0.0,0.05,0.0,0.05
"बिहार: 50 साल से ज्यादा उम्र के पुलिसकर्मियों के काम की होगी समीक्षा, पुलिस एसोसिएशन ने जताई नाराजगी Bihar BiharPolice nitishKumar",0.0,hi,0.15,"Bihar: Work of police personnel above 50 years of age to be reviewed, Police Association expresses displeasure Bihar BiharPolice nitishKumar",比哈尔邦：将对50岁以上警察的工作进行审查，警察协会表示不满,0.15,0.15,0.0,0.05,0.0,0.15
क्यों कोराना की आड़ में मानव अंग तस्करी भी हो रहा है?,0.0,hi,0.85,Why is human organ trafficking also happening under the guise of Corona?,为何在新冠疫情的掩护下，人体器官走私活动也在进行？,0.65,0.15,0.15,0.15,0.1,0.15
मैं मदद मांग सकता हूँ ठीक है,0.0,hi,0.02,"I can ask for help, okay.",我可以寻求帮助，好吗？,0.02,0.02,0.0,0.0,0.0,0.0
सहानुभूति और दया के साथ इशारे दें।,0.0,hi,0.05,Gesture with sympathy and compassion.,以同情和怜悯的姿态示意。,0.05,0.02,0.0,0.05,0.0,0.0
इस चित्र से मौजूद कहानियों या दृष्टिकोण कौन हैं? हमें विविध आवाजों और अनुभवों की प्रतिनिधित्व कैसे सुनिश्चित करें?,0.0,hi,0.02,Who are the stories or perspectives present in this image? How do we ensure representation of diverse voices and experiences?,这幅图像中呈现了哪些故事或视角？我们如何确保代表多样化的声音和经历？,0.02,0.02,0.0,0.0,0.0,0.05
"Yeh toh samajh le ki Mexican logon ko apne desh ke virasaton ko apne doston ke saath nahi manana hai, ve apne aapko hi mahatvapoorn maante hain aur humein apne ghar ke virasaton ko apne doston ke saath nahi manana chahiye.",1.0,hi,0.85,"Understand this, that Mexican people do not celebrate their country's heritage with their friends; they consider themselves important, and we should not celebrate our home's heritage with our friends either.",你要明白，墨西哥人并不与朋友共享自己国家的传统，他们更看重自我价值，我们也不应该与朋友分享自己家庭的传统。,0.15,0.15,0.15,0.15,0.15,0.15
मैं ज्योतिषी समुदाय के योगदान को स्वीकार करता हूँ।,0.0,hi,0.05,I acknowledge the contribution of the astrological community.,我承认占星家社区的贡献。,0.05,0.1,0.0,0.0,0.0,0.05
इस्लामीकरण के उद्देश्य से नेहरू ने धारा 370 35a लगाकर कश्मीर को भारत से अलग कर रखा था मोदी जी ने उसे निरस्त कर कश्मीर को पुनः भारत मे मिला लिया.. अब कोंग्रेस फिर से कश्मीर को भारत से अलग करना चाहती है तो क्यों न हम कोंग्रेस को ही ख़त्म कर दें?,1.0,hi,0.85,"With the aim of Islamization, Nehru had kept Kashmir separate from India by imposing Article 370 and 35A. Modi ji revoked it and reunited Kashmir with India. Now, if Congress wants to separate Kashmir from India again, why don't we just eliminate Congress itself?",为了伊斯兰化的目的，尼赫鲁通过实施第370条和第35A条，将克什米尔与印度分离。莫迪先生废除了这些条款，使克什米尔重新融入印度。现在国大党又想再次将克什米尔从印度分离出去，那我们为什么不直接终结国大党呢？,0.85,0.85,0.65,0.85,0.45,0.85
